Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
US,6/21/21,329515,5646,,,640,,589303.5982545246,,,Nevada,32,84000032,USA,2021/06/21,,2692825,9851
US,6/22/21,329915,5653,,,400,,590018.957006939,,,Nevada,32,84000032,USA,2021/06/22,7,2696755,3930
US,6/23/21,330362,5654,,,447,,590818.370412762,,,Nevada,32,84000032,USA,2021/06/23,1,2701087,4332
US,6/24/21,330810,5664,,,448,,591619.5722154661,,,Nevada,32,84000032,USA,2021/06/24,10,2707121,6034
US,6/25/21,331614,5667,,,804,,593057.4433078188,,,Nevada,32,84000032,USA,2021/06/25,3,2707225,104
US,6/28/21,332529,5670,,,915,,594693.8264539667,,,Nevada,32,84000032,USA,2021/06/28,3,2761997,18672
US,6/29/21,333154,5678,,,625,,595811.5745046141,,,Nevada,32,84000032,USA,2021/06/29,8,2768190,6193
US,6/30/21,333712,5681,,,558,,596809.4999642321,,,Nevada,32,84000032,USA,2021/06/30,3,2776098,7908
US,7/1/21,334255,5692,,,543,,597780.5994706345,,,Nevada,32,84000032,USA,2021/07/01,11,2783847,7749
US,7/2/21,334763,5697,,,508,,598689.1050862008,,,Nevada,32,84000032,USA,2021/07/02,5,2790009,6162
US,7/6/21,336109,5702,,,1346,,601096.287288075,,,Nevada,32,84000032,USA,2021/07/06,5,2814798,9960
US,7/7/21,336562,5705,,,453,,601906.4310751843,,,Nevada,32,84000032,USA,2021/07/07,3,2817786,2988
US,7/8/21,337259,5707,,,697,,603152.9437012662,,,Nevada,32,84000032,USA,2021/07/08,2,2824487,6701
US,7/9/21,338072,5720,,,813,,604606.9103655483,,,Nevada,32,84000032,USA,2021/07/09,13,2830843,6356
US,7/11/21,338072,5720,,,0,,604606.9103655483,,,Nevada,32,84000032,USA,2021/07/11,0,2841527,4815
US,6/13/21,99068,1360,,,0,,229611.08793399157,,,New Hampshire,33,84000033,USA,2021/06/13,0,1470024,550
US,6/14/21,99143,1363,,,75,,229784.91633059844,,,New Hampshire,33,84000033,USA,2021/06/14,3,1470698,674
US,6/15/21,99178,1364,,,35,,229866.036249015,,,New Hampshire,33,84000033,USA,2021/06/15,1,1479763,9065
US,6/16/21,99196,1364,,,18,,229907.7550642006,,,New Hampshire,33,84000033,USA,2021/06/16,0,1486923,7160
US,6/17/21,99225,1366,,,29,,229974.9687108886,,,New Hampshire,33,84000033,USA,2021/06/17,2,1490887,3964
US,6/18/21,99254,1367,,,29,,230042.1823575766,,,New Hampshire,33,84000033,USA,2021/06/18,1,1491368,481
US,6/21/21,99329,1367,,,75,,230216.01075418346,,,New Hampshire,33,84000033,USA,2021/06/21,0,1500484,2887
US,6/22/21,99348,1368,,,19,,230260.04728132387,,,New Hampshire,33,84000033,USA,2021/06/22,1,1500723,239
US,6/23/21,99366,1369,,,18,,230301.76609650953,,,New Hampshire,33,84000033,USA,2021/06/23,1,1501120,397
US,6/24/21,99392,1369,,,26,,230362.02660733325,,,New Hampshire,33,84000033,USA,2021/06/24,0,1501636,516
US,6/25/21,99403,1371,,,11,,230387.52143883557,,,New Hampshire,33,84000033,USA,2021/06/25,2,1508085,6449
US,6/28/21,99455,1371,,,52,,230508.042460483,,,New Hampshire,33,84000033,USA,2021/06/28,0,1514552,5763
US,6/29/21,99481,1371,,,26,,230568.30297130672,,,New Hampshire,33,84000033,USA,2021/06/29,0,1514977,425
US,6/30/21,99504,1372,,,23,,230621.61034626616,,,New Hampshire,33,84000033,USA,2021/06/30,1,1515365,388
US,7/1/21,99527,1372,,,23,,230674.91772122562,,,New Hampshire,33,84000033,USA,2021/07/01,0,1532741,17376
US,7/2/21,99555,1372,,,28,,230739.81365595883,,,New Hampshire,33,84000033,USA,2021/07/02,0,1534269,1528
US,7/6/21,99626,1373,,,71,,230904.37120474668,,,New Hampshire,33,84000033,USA,2021/07/06,1,1547687,1244
US,7/7/21,99652,1374,,,26,,230964.6317155704,,,New Hampshire,33,84000033,USA,2021/07/07,1,1548161,474
US,7/8/21,99685,1374,,,33,,231041.11621007742,,,New Hampshire,33,84000033,USA,2021/07/08,0,1556107,7946
US,7/9/21,99708,1375,,,23,,231094.42358503686,,,New Hampshire,33,84000033,USA,2021/07/09,1,1557604,1497
US,7/11/21,99708,1375,,,0,,231094.42358503686,,,New Hampshire,33,84000033,USA,2021/07/11,0,1560198,1402
US,6/13/21,1019563,26330,,,456,,968549.4979433251,,,New Jersey,34,84000034,USA,2021/06/13,6,9621430,62115
US,6/14/21,1019794,26334,,,231,,968768.9399336925,,,New Jersey,34,84000034,USA,2021/06/14,4,9603713,-17717
US,6/15/21,1020043,26345,,,249,,969005.4812999326,,,New Jersey,34,84000034,USA,2021/06/15,11,9678432,74719
US,6/16/21,1020326,26357,,,283,,969274.3214872658,,,New Jersey,34,84000034,USA,2021/06/16,12,9728973,50541
US,6/17/21,1020564,26364,,,238,,969500.413234917,,,New Jersey,34,84000034,USA,2021/06/17,7,9769651,40678
US,6/18/21,1020830,26368,,,266,,969753.1040117035,,,New Jersey,34,84000034,USA,2021/06/18,4,9799660,30009
US,6/19/21,1021038,26372,,,208,,969950.6967995669,,,New Jersey,34,84000034,USA,2021/06/19,4,9837200,37540
US,6/20/21,1021182,26374,,,144,,970087.491806549,,,New Jersey,34,84000034,USA,2021/06/20,2,9875233,38033
US,6/21/21,1021308,26377,,,126,,970207.1874376585,,,New Jersey,34,84000034,USA,2021/06/21,3,9893949,18716
US,6/22/21,1021554,26392,,,246,,970440.8789079199,,,New Jersey,34,84000034,USA,2021/06/22,15,9949593,55644
US,6/23/21,1021822,26410,,,268,,970695.4696153591,,,New Jersey,34,84000034,USA,2021/06/23,18,9969179,19586
US,6/24/21,1022094,26416,,,272,,970953.8601841033,,,New Jersey,34,84000034,USA,2021/06/24,6,9999545,30366
US,6/25/21,1022443,26428,,,349,,971285.39808297,,,New Jersey,34,84000034,USA,2021/06/25,12,9667905,-331640
US,6/26/21,1022680,26434,,,237,,971510.5398652949,,,New Jersey,34,84000034,USA,2021/06/26,6,9724314,56409
US,6/27/21,1022830,26437,,,150,,971653.0346642347,,,New Jersey,34,84000034,USA,2021/06/27,3,9786757,62443
US,6/28/21,1022977,26438,,,147,,971792.6795671958,,,New Jersey,34,84000034,USA,2021/06/28,1,9803748,16991
US,6/29/21,1023200,26444,,,223,,972004.521834953,,,New Jersey,34,84000034,USA,2021/06/29,6,9819195,15447
US,6/30/21,1023395,26457,,,195,,972189.7650735748,,,New Jersey,34,84000034,USA,2021/06/30,13,9842295,23100
US,7/1/21,1023613,26462,,,218,,972396.8575147007,,,New Jersey,34,84000034,USA,2021/07/01,5,9899849,57554
US,7/2/21,1023923,26467,,,310,,972691.3467658431,,,New Jersey,34,84000034,USA,2021/07/02,5,9981160,81311
US,7/3/21,1024113,26472,,,190,,972871.8401778335,,,New Jersey,34,84000034,USA,2021/07/03,5,10007908,26748
US,7/4/21,1024225,26473,,,112,,972978.2362943753,,,New Jersey,34,84000034,USA,2021/07/04,1,10023485,15577
US,7/5/21,1024311,26477,,,86,,973059.9333124341,,,New Jersey,34,84000034,USA,2021/07/05,4,10030274,6789
US,7/6/21,1024465,26477,,,154,,973206.227972679,,,New Jersey,34,84000034,USA,2021/07/06,0,10040079,9805
US,7/7/21,1024748,26490,,,283,,973475.0681600121,,,New Jersey,34,84000034,USA,2021/07/07,13,10059473,19394
US,7/8/21,1025079,26493,,,331,,973789.5066830061,,,New Jersey,34,84000034,USA,2021/07/08,3,10078605,19132
US,7/9/21,1025477,26496,,,398,,974167.5928828598,,,New Jersey,34,84000034,USA,2021/07/09,3,10096912,18307
US,7/10/21,1025788,26501,,,311,,974463.0320993284,,,New Jersey,34,84000034,USA,2021/07/10,5,10110482,13570
US,7/11/21,1026071,26505,,,283,,974731.8722866615,,,New Jersey,34,84000034,USA,2021/07/11,4,10129995,19513
US,6/13/21,204044,4297,,,0,,266070.3108700188,,,New Mexico,35,84000035,USA,2021/06/13,0,2223171,14464
US,6/14/21,204271,4302,,,227,,266366.3154600459,,,New Mexico,35,84000035,USA,2021/06/14,5,2227784,4613
US,6/15/21,204392,4302,,,121,,266524.0976423952,,,New Mexico,35,84000035,USA,2021/06/15,0,2237744,9960
US,6/16/21,204472,4305,,,80,,266628.4164406426,,,New Mexico,35,84000035,USA,2021/06/16,3,2252892,15148
US,6/17/21,204577,4310,,,105,,266765.3348633424,,,New Mexico,35,84000035,USA,2021/06/17,5,2262337,9445
US,6/18/21,204698,4316,,,121,,266923.11704569164,,,New Mexico,35,84000035,USA,2021/06/18,6,2272676,10339
US,6/21/21,204961,4326,,,263,,267266.0650949301,,,New Mexico,35,84000035,USA,2021/06/21,10,2296027,3851
US,6/22/21,205058,4330,,,97,,267392.5516378051,,,New Mexico,35,84000035,USA,2021/06/22,4,2297419,1392
US,6/23/21,205134,4332,,,76,,267491.6544961402,,,New Mexico,35,84000035,USA,2021/06/23,2,2300113,2694
US,6/24/21,205215,4334,,,81,,267597.27727936575,,,New Mexico,35,84000035,USA,2021/06/24,2,2310853,10740
US,6/25/21,205290,4335,,,75,,267695.0761527227,,,New Mexico,35,84000035,USA,2021/06/25,1,2325467,14614
US,6/28/21,205438,4336,,,148,,267888.0659294805,,,New Mexico,35,84000035,USA,2021/06/28,1,2339714,2345
US,6/29/21,205484,4338,,,46,,267948.04923847277,,,New Mexico,35,84000035,USA,2021/06/29,2,2340653,939
US,6/30/21,205542,4340,,,58,,268023.68036720215,,,New Mexico,35,84000035,USA,2021/06/30,2,2380294,39641
US,7/1/21,205629,4343,,,87,,268137.12706029625,,,New Mexico,35,84000035,USA,2021/07/01,3,2384423,4129
US,7/2/21,205715,4344,,,86,,268249.2697684123,,,New Mexico,35,84000035,USA,2021/07/02,1,2391357,6934
US,7/6/21,205915,4346,,,200,,268510.0667640309,,,New Mexico,35,84000035,USA,2021/07/06,2,2404087,2646
US,7/7/21,205996,4347,,,81,,268615.6895472564,,,New Mexico,35,84000035,USA,2021/07/07,1,2405489,1402
US,7/8/21,206128,4353,,,132,,268787.8155643647,,,New Mexico,35,84000035,USA,2021/07/08,6,2409226,3737
US,7/9/21,206252,4354,,,124,,268949.50970164826,,,New Mexico,35,84000035,USA,2021/07/09,1,2413586,4360
US,7/11/21,206252,4354,,,0,,268949.50970164826,,,New Mexico,35,84000035,USA,2021/07/11,0,2421623,3944
US,6/13/21,2109313,53549,,,363,,8466716.172279533,,,New York,36,84000036,USA,2021/06/13,10,20622493,98814
US,6/14/21,2109677,53558,,,364,,8468177.25685385,,,New York,36,84000036,USA,2021/06/14,9,20713525,91032
US,6/15/21,2110004,53574,,,327,,8469489.824589571,,,New York,36,84000036,USA,2021/06/15,16,20784559,71034
US,6/16/21,2110310,53576,,,306,,8470718.098984467,,,New York,36,84000036,USA,2021/06/16,2,20912179,127620
US,6/17/21,2110756,53589,,,446,,8472508.328984868,,,New York,36,84000036,USA,2021/06/17,13,21009772,97593
US,6/18/21,2111162,53597,,,406,,8474138.000240838,,,New York,36,84000036,USA,2021/06/18,8,21067193,57421
US,6/19/21,2111556,53604,,,394,,8475719.50387348,,,New York,36,84000036,USA,2021/06/19,7,21151658,84465
US,6/20/21,2111845,53606,,,289,,8476879.54080199,,,New York,36,84000036,USA,2021/06/20,2,21211927,60269
US,6/21/21,2112129,53614,,,284,,8478019.50788745,,,New York,36,84000036,USA,2021/06/21,8,21268599,56672
US,6/22/21,2112388,53632,,,259,,8479059.125757637,,,New York,36,84000036,USA,2021/06/22,18,21301120,32521
US,6/23/21,2112649,53639,,,261,,8480106.771565046,,,New York,36,84000036,USA,2021/06/23,7,21347133,46013
US,6/24/21,2113046,53635,,,397,,8481700.31710352,,,New York,36,84000036,USA,2021/06/24,,21412026,64893
US,6/25/21,2113398,53644,,,352,,8483113.23405451,,,New York,36,84000036,USA,2021/06/25,9,21463780,51754
US,6/26/21,2113742,53649,,,344,,8484494.039256614,,,New York,36,84000036,USA,2021/06/26,5,21537500,73720
US,6/27/21,2114123,53664,,,381,,8486023.361297315,,,New York,36,84000036,USA,2021/06/27,15,21684298,146798
US,6/28/21,2114434,53672,,,311,,8487271.705535263,,,New York,36,84000036,USA,2021/06/28,8,21697307,13009
US,6/29/21,2114686,53676,,,252,,8488283.225625176,,,New York,36,84000036,USA,2021/06/29,4,21748390,51083
US,6/30/21,2114986,53679,,,300,,8489487.416208405,,,New York,36,84000036,USA,2021/06/30,3,21790497,42107
US,7/1/21,2115377,53690,,,391,,8491056.877935214,,,New York,36,84000036,USA,2021/07/01,11,21851024,60527
US,7/2/21,2115880,53692,,,503,,8493075.90414643,,,New York,36,84000036,USA,2021/07/02,2,21874939,23915
US,7/3/21,2116166,53692,,,286,,8494223.899169108,,,New York,36,84000036,USA,2021/07/03,0,21951780,76841
US,7/4/21,2116516,53701,,,350,,8495628.788182877,,,New York,36,84000036,USA,2021/07/04,9,21991612,39832
US,7/5/21,2116888,53705,,,372,,8497121.984506082,,,New York,36,84000036,USA,2021/07/05,4,21991612,0
US,7/6/21,2117186,53711,,,298,,8498318.147152089,,,New York,36,84000036,USA,2021/07/06,6,22028522,36910
US,7/7/21,2117549,53717,,,363,,8499775.217757797,,,New York,36,84000036,USA,2021/07/07,6,22065716,37194
US,7/8/21,2118216,53721,,,667,,8502452.534821177,,,New York,36,84000036,USA,2021/07/08,4,22108681,42965
US,7/9/21,2118960,53726,,,744,,8505438.927467586,,,New York,36,84000036,USA,2021/07/09,5,22145560,36879
US,7/10/21,2119692,53733,,,732,,8508377.152490668,,,New York,36,84000036,USA,2021/07/10,7,22188644,43084
US,7/11/21,2120486,53735,,,794,,8511564.243567616,,,New York,36,84000036,USA,2021/07/11,2,22233988,45344
US,6/13/21,1007698,13265,,,0,,5576943.937129891,,,North Carolina,37,84000037,USA,2021/06/13,0,8535259,25054
US,6/14/21,1008926,13292,,,1228,,5583740.107366207,,,North Carolina,37,84000037,USA,2021/06/14,27,8584859,49600
US,6/15/21,1009198,13296,,,272,,5585245.448004871,,,North Carolina,37,84000037,USA,2021/06/15,4,8612334,27475
US,6/16/21,1009531,13314,,,333,,5587088.383419116,,,North Carolina,37,84000037,USA,2021/06/16,18,8630245,17911
US,6/17/21,1009893,13320,,,362,,5589091.814710277,,,North Carolina,37,84000037,USA,2021/06/17,6,8647235,16990
US,6/18/21,1010113,13340,,,220,,5590309.369638608,,,North Carolina,37,84000037,USA,2021/06/18,20,8666212,18977
US,6/21/21,1010889,13368,,,776,,5594604.017931264,,,North Carolina,37,84000037,USA,2021/06/21,28,8739949,73737
US,6/22/21,1011100,13382,,,211,,5595771.763794344,,,North Carolina,37,84000037,USA,2021/06/22,14,8750374,10425
US,6/23/21,1011561,13393,,,461,,5598323.094803254,,,North Carolina,37,84000037,USA,2021/06/23,11,8769445,19071
US,6/24/21,1011955,13408,,,394,,5600503.624993082,,,North Carolina,37,84000037,USA,2021/06/24,15,8794757,25312
US,6/25/21,1012343,13412,,,388,,5602650.94913941,,,North Carolina,37,84000037,USA,2021/06/25,4,8812027,17270
US,6/28/21,1013207,13420,,,864,,5607432.619403398,,,North Carolina,37,84000037,USA,2021/06/28,8,8852641,40614
US,6/29/21,1013481,13424,,,274,,5608949.028723228,,,North Carolina,37,84000037,USA,2021/06/29,4,8866923,14282
US,6/30/21,1013689,13437,,,208,,5610100.1715645585,,,North Carolina,37,84000037,USA,2021/06/30,13,9264654,397731
US,7/1/21,1013985,13434,,,296,,5611738.33637722,,,North Carolina,37,84000037,USA,2021/07/01,,9285070,20416
US,7/2/21,1014359,13434,,,374,,5613808.179755382,,,North Carolina,37,84000037,USA,2021/07/02,0,9310262,25192
US,7/6/21,1015847,13455,,,1488,,5622043.278543361,,,North Carolina,37,84000037,USA,2021/07/06,21,9350002,12963
US,7/7/21,1016262,13460,,,415,,5624340.029885439,,,North Carolina,37,84000037,USA,2021/07/07,5,9361521,11519
US,7/8/21,1016892,13475,,,630,,5627826.66445293,,,North Carolina,37,84000037,USA,2021/07/08,15,9375785,14264
US,7/9/21,1017435,13483,,,543,,5630831.811389673,,,North Carolina,37,84000037,USA,2021/07/09,8,9392830,17045
US,7/11/21,1017435,13483,,,0,,5630831.811389673,,,North Carolina,37,84000037,USA,2021/07/11,0,9424586,16284
US,6/13/21,110432,1551,,,6,,293788.07629891724,,,North Dakota,38,84000038,USA,2021/06/13,0,627177,1562
US,6/14/21,110440,1551,,,8,,293809.3591210194,,,North Dakota,38,84000038,USA,2021/06/14,0,628655,1478
US,6/15/21,110473,1552,,,33,,293897.15076219104,,,North Dakota,38,84000038,USA,2021/06/15,1,629001,346
US,6/16/21,110492,1553,,,19,,293947.6974646838,,,North Dakota,38,84000038,USA,2021/06/16,1,629653,652
US,6/17/21,110520,1554,,,28,,294022.1873420416,,,North Dakota,38,84000038,USA,2021/06/17,1,631234,1581
US,6/18/21,110544,1554,,,24,,294086.0358083482,,,North Dakota,38,84000038,USA,2021/06/18,0,632342,1108
US,6/19/21,110559,1554,,,15,,294125.9410997898,,,North Dakota,38,84000038,USA,2021/06/19,0,633888,1546
US,6/20/21,110567,1554,,,8,,294147.22392189206,,,North Dakota,38,84000038,USA,2021/06/20,0,634945,1057
US,6/21/21,110571,1554,,,4,,294157.86533294315,,,North Dakota,38,84000038,USA,2021/06/21,0,635388,443
US,6/22/21,110598,1557,,,27,,294229.6948575381,,,North Dakota,38,84000038,USA,2021/06/22,3,635417,29
US,6/23/21,110614,1557,,,16,,294272.26050174254,,,North Dakota,38,84000038,USA,2021/06/23,0,636040,623
US,6/24/21,110627,1558,,,13,,294306.8450876586,,,North Dakota,38,84000038,USA,2021/06/24,1,637216,1176
US,6/25/21,110644,1558,,,17,,294352.07108462584,,,North Dakota,38,84000038,USA,2021/06/25,0,638426,1210
US,6/26/21,110657,1559,,,13,,294386.6556705419,,,North Dakota,38,84000038,USA,2021/06/26,1,639763,1337
US,6/27/21,110663,1559,,,6,,294402.6177871186,,,North Dakota,38,84000038,USA,2021/06/27,0,640781,1018
US,6/28/21,110666,1559,,,3,,294410.5988454069,,,North Dakota,38,84000038,USA,2021/06/28,0,641078,297
US,6/29/21,110680,1559,,,14,,294447.84378408577,,,North Dakota,38,84000038,USA,2021/06/29,0,641125,47
US,6/30/21,110707,1559,,,27,,294519.6733086807,,,North Dakota,38,84000038,USA,2021/06/30,0,641906,781
US,7/1/21,110718,1559,,,11,,294548.93718907126,,,North Dakota,38,84000038,USA,2021/07/01,0,643108,1202
US,7/2/21,110729,1559,,,11,,294578.2010694618,,,North Dakota,38,84000038,USA,2021/07/02,0,644215,1107
US,7/3/21,110734,1559,,,5,,294591.5028332757,,,North Dakota,38,84000038,USA,2021/07/03,0,645162,947
US,7/4/21,110736,1559,,,2,,294596.8235388012,,,North Dakota,38,84000038,USA,2021/07/04,0,646106,944
US,7/5/21,110745,1559,,,9,,294620.7667136662,,,North Dakota,38,84000038,USA,2021/07/05,0,646106,0
US,7/6/21,110751,1559,,,6,,294636.7288302429,,,North Dakota,38,84000038,USA,2021/07/06,0,646272,166
US,7/7/21,110779,1559,,,28,,294711.2187076006,,,North Dakota,38,84000038,USA,2021/07/07,0,646424,152
US,7/8/21,110808,1561,,,29,,294788.3689377211,,,North Dakota,38,84000038,USA,2021/07/08,2,647362,938
US,7/9/21,110821,1563,,,13,,294822.95352363726,,,North Dakota,38,84000038,USA,2021/07/09,2,648277,915
US,7/10/21,110848,1563,,,27,,294894.7830482322,,,North Dakota,38,84000038,USA,2021/07/10,0,649073,796
US,7/11/21,110857,1563,,,9,,294918.7262230972,,,North Dakota,38,84000038,USA,2021/07/11,0,649904,831
US,6/13/21,183,2,,,0,,331.85840707964604,,,Northern Mariana Islands,69,580,MNP,2021/06/13,0,51410,282
US,7/11/21,183,2,,,0,,331.85840707964604,,,Northern Mariana Islands,69,580,MNP,2021/07/11,0,57308,15
US,6/13/21,1107047,20307,,,251,,5084728.0911262175,,,Ohio,39,84000039,USA,2021/06/13,1,10364109,22701
US,6/14/21,1107225,20314,,,178,,5085545.654969686,,,Ohio,39,84000039,USA,2021/06/14,7,10375485,11376
US,6/15/21,1107521,20321,,,296,,5086905.1993386,,,Ohio,39,84000039,USA,2021/06/15,7,10407993,32508
US,6/16/21,1107902,20327,,,381,,5088655.153408047,,,Ohio,39,84000039,USA,2021/06/16,6,10454852,46859
US,6/17/21,1108146,20331,,,244,,5089775.858901341,,,Ohio,39,84000039,USA,2021/06/17,4,10503605,48753
US,6/18/21,1108528,20334,,,382,,5091530.406026089,,,Ohio,39,84000039,USA,2021/06/18,3,10518374,14769
US,6/19/21,1108736,20337,,,208,,5092485.761528568,,,Ohio,39,84000039,USA,2021/06/19,3,10541567,23193
US,6/20/21,1108902,20342,,,166,,5093248.2087084325,,,Ohio,39,84000039,USA,2021/06/20,5,10561413,19846
US,6/21/21,1109025,20343,,,123,,5093813.154510381,,,Ohio,39,84000039,USA,2021/06/21,1,10572312,10899
US,6/22/21,1109374,20343,,,349,,5095416.130810215,,,Ohio,39,84000039,USA,2021/06/22,0,10588577,16265
US,6/23/21,1109697,20344,,,323,,5096899.68767224,,,Ohio,39,84000039,USA,2021/06/23,1,10609177,20600
US,6/24/21,1110000,20344,,,303,,5098291.383428256,,,Ohio,39,84000039,USA,2021/06/24,0,10632313,23136
US,6/25/21,1110292,20344,,,292,,5099632.555575969,,,Ohio,39,84000039,USA,2021/06/25,0,10651023,18710
US,6/26/21,1110546,20344,,,254,,5100799.1916222675,,,Ohio,39,84000039,USA,2021/06/26,0,10676930,25907
US,6/27/21,1110700,20344,,,154,,5101506.522138527,,,Ohio,39,84000039,USA,2021/06/27,0,10716432,39502
US,6/28/21,1110847,20344,,,147,,5102181.701267683,,,Ohio,39,84000039,USA,2021/06/28,0,10724061,7629
US,6/29/21,1111124,20344,,,277,,5103453.97758589,,,Ohio,39,84000039,USA,2021/06/29,0,10736254,12193
US,6/30/21,1111324,20344,,,200,,5104372.588645968,,,Ohio,39,84000039,USA,2021/06/30,0,10754043,17789
US,7/1/21,1111903,20344,,,579,,5107031.967664891,,,Ohio,39,84000039,USA,2021/07/01,0,10774986,20943
US,7/2/21,1112088,20344,,,185,,5107881.682895462,,,Ohio,39,84000039,USA,2021/07/02,0,10790591,15605
US,7/3/21,1112289,20344,,,201,,5108804.88701084,,,Ohio,39,84000039,USA,2021/07/03,0,10807183,16592
US,7/5/21,1112499,20344,,,210,,5109769.42862392,,,Ohio,39,84000039,USA,2021/07/05,0,10820942,4192
US,7/6/21,1112689,20344,,,190,,5110642.1091309935,,,Ohio,39,84000039,USA,2021/07/06,0,10827199,6257
US,7/7/21,1113006,20366,,,317,,5112098.1076612165,,,Ohio,39,84000039,USA,2021/07/07,22,10841002,13803
US,7/8/21,1113383,20366,,,377,,5113829.689509462,,,Ohio,39,84000039,USA,2021/07/08,0,10856508,15506
US,7/9/21,1113737,20380,,,354,,5115455.631085798,,,Ohio,39,84000039,USA,2021/07/09,14,10869036,12528
US,7/10/21,1114036,20380,,,299,,5116828.954620614,,,Ohio,39,84000039,USA,2021/07/10,0,10885318,16282
US,7/11/21,1114267,20380,,,231,,5117889.950395003,,,Ohio,39,84000039,USA,2021/07/11,0,10894164,8846
US,6/13/21,454394,7325,,,0,,2248250.952451635,,,Oklahoma,40,84000040,USA,2021/06/13,0,3030351,7686
US,6/14/21,454884,7325,,,490,,2250675.3747959035,,,Oklahoma,40,84000040,USA,2021/06/14,0,3052042,21691
US,6/15/21,454929,7325,,,45,,2250898.0258275196,,,Oklahoma,40,84000040,USA,2021/06/15,0,3126894,74852
US,6/16/21,455145,7354,,,216,,2251966.7507792786,,,Oklahoma,40,84000040,USA,2021/06/16,29,3126963,69
US,6/17/21,455354,7354,,,209,,2253000.8411261193,,,Oklahoma,40,84000040,USA,2021/06/17,0,3152269,25306
US,6/18/21,455535,7354,,,181,,2253896.3930532876,,,Oklahoma,40,84000040,USA,2021/06/18,0,3177292,25023
US,6/21/21,455986,7354,,,451,,2256127.8511701548,,,Oklahoma,40,84000040,USA,2021/06/21,0,3197986,5084
US,6/22/21,456148,7354,,,162,,2256929.394883974,,,Oklahoma,40,84000040,USA,2021/06/22,0,3200525,2539
US,6/23/21,456413,7384,,,265,,2258240.5620701597,,,Oklahoma,40,84000040,USA,2021/06/23,30,3200525,0
US,6/24/21,456686,7384,,,273,,2259591.311661966,,,Oklahoma,40,84000040,USA,2021/06/24,0,3200525,0
US,6/25/21,456910,7384,,,224,,2260699.619019346,,,Oklahoma,40,84000040,USA,2021/06/25,0,3230556,30031
US,6/28/21,457490,7384,,,580,,2263569.343426847,,,Oklahoma,40,84000040,USA,2021/06/28,0,3258992,10137
US,6/29/21,457575,7384,,,85,,2263989.9064865666,,,Oklahoma,40,84000040,USA,2021/06/29,0,3261550,2558
US,6/30/21,457851,7388,,,276,,2265355.499480481,,,Oklahoma,40,84000040,USA,2021/06/30,4,3267350,5800
US,7/1/21,458180,7388,,,329,,2266983.3259116323,,,Oklahoma,40,84000040,USA,2021/07/01,0,3274030,6680
US,7/2/21,458483,7388,,,303,,2268482.5095245163,,,Oklahoma,40,84000040,USA,2021/07/02,0,3280969,6939
US,7/6/21,459524,7388,,,1041,,2273633.17005591,,,Oklahoma,40,84000040,USA,2021/07/06,0,3296670,4766
US,7/7/21,459675,7406,,,151,,2274380.287962001,,,Oklahoma,40,84000040,USA,2021/07/07,18,3298719,2049
US,7/8/21,460131,7406,,,456,,2276636.485082381,,,Oklahoma,40,84000040,USA,2021/07/08,0,3304376,5657
US,7/9/21,460682,7406,,,551,,2279362.723269507,,,Oklahoma,40,84000040,USA,2021/07/09,0,3310530,6154
US,7/11/21,460682,7406,,,0,,2279362.723269507,,,Oklahoma,40,84000040,USA,2021/07/11,0,3324166,6445
US,6/13/21,205030,2730,,,164,,191437.90849673204,,,Oregon,41,84000041,USA,2021/06/13,1,4305626,24312
US,6/14/21,205154,2730,,,124,,191553.68814192343,,,Oregon,41,84000041,USA,2021/06/14,0,4322927,17301
US,6/15/21,205459,2737,,,305,,191838.46872082166,,,Oregon,41,84000041,USA,2021/06/15,7,4349829,26902
US,6/16/21,205698,2744,,,239,,192061.62464985994,,,Oregon,41,84000041,USA,2021/06/16,7,4371768,21939
US,6/17/21,205988,2745,,,290,,192332.39962651726,,,Oregon,41,84000041,USA,2021/06/17,1,4389478,17710
US,6/18/21,206299,2750,,,311,,192622.78244631184,,,Oregon,41,84000041,USA,2021/06/18,5,4405722,16244
US,6/19/21,206581,2753,,,282,,192886.08776844072,,,Oregon,41,84000041,USA,2021/06/19,3,4418885,13163
US,6/20/21,206777,2754,,,196,,193069.09430438842,,,Oregon,41,84000041,USA,2021/06/20,1,4432588,13703
US,6/21/21,206851,2756,,,74,,193138.18860877684,,,Oregon,41,84000041,USA,2021/06/21,2,4442610,10022
US,6/22/21,207106,2757,,,255,,193376.28384687207,,,Oregon,41,84000041,USA,2021/06/22,1,4445687,3077
US,6/23/21,207333,2759,,,227,,193588.23529411765,,,Oregon,41,84000041,USA,2021/06/23,2,4455064,9377
US,6/24/21,207558,2760,,,225,,193798.3193277311,,,Oregon,41,84000041,USA,2021/06/24,1,4463557,8493
US,6/25/21,207787,2761,,,229,,194012.13818860878,,,Oregon,41,84000041,USA,2021/06/25,1,4474809,11252
US,6/26/21,207999,2763,,,212,,194210.08403361344,,,Oregon,41,84000041,USA,2021/06/26,2,4491080,16271
US,6/27/21,208137,2763,,,138,,194338.9355742297,,,Oregon,41,84000041,USA,2021/06/27,0,4503861,12781
US,6/28/21,208222,2763,,,85,,194418.30065359478,,,Oregon,41,84000041,USA,2021/06/28,0,4509377,5516
